attack,victim,session,session_id,checkpoint,decision_id,action,risk,confidence,top_channel,constraints,transfer_status,round_trip_ms,handler_ms,read_ms,score_ms,write_ms,publish_ms,workflow_ms
poisoning,s011,1,sim-2069d778668fa40cc3cdc9441d74fe18,login,44d012a311e648d2a1782acd993555fc,allow,7.45,0.4375,behaviour,,,123.4,31.2,4.3,0.1,17.0,9.5,
poisoning,s011,1,sim-2069d778668fa40cc3cdc9441d74fe18,payee,5c1e038c4ea44c96b1b62481286e913a,allow,14.71,0.5865,behaviour,,,122.0,31.1,4.3,0.1,15.0,11.4,
poisoning,s011,1,sim-2069d778668fa40cc3cdc9441d74fe18,amount,bde37324731d4e44ad23d6d035b1ee1a,monitor,21.51,0.8798,behaviour,,,121.5,35.7,4.8,0.2,20.0,10.6,
poisoning,s011,1,sim-2069d778668fa40cc3cdc9441d74fe18,confirmation,a316b71e9a02479fbc7702f67a5f8902,monitor,29.52,0.9135,behaviour,,processing,190.6,62.0,5.0,0.2,19.8,10.1,26.6
poisoning,s011,2,sim-91dfe6dc2dd8194efa736fb761b9efdb,login,56197f78b6e148ba972cebb091c35a8f,allow,5.5,0.4375,behaviour,,,131.9,24.8,4.1,0.1,9.6,10.8,
poisoning,s011,2,sim-91dfe6dc2dd8194efa736fb761b9efdb,payee,a58b77c577b44f87ad50fdc85249badc,allow,11.14,0.5865,behaviour,,,172.6,31.1,6.4,0.1,14.4,10.0,
poisoning,s011,2,sim-91dfe6dc2dd8194efa736fb761b9efdb,amount,348a35cbc6d246b59fbf5a4608b325d0,allow,8.87,0.8798,behaviour,,,288.5,37.9,5.5,0.2,21.9,10.2,
poisoning,s011,2,sim-91dfe6dc2dd8194efa736fb761b9efdb,confirmation,ad11e0abfea447caa8b34ecb211ecc10,allow,12.14,0.9135,behaviour,,processing,146.6,54.9,4.9,0.2,11.6,9.5,28.5
poisoning,s011,3,sim-d5c749b8c41e7b6f2a792056195934fc,login,a5d06b73fc1644c191098098aee2298c,allow,3.61,0.4375,behaviour,,,150.1,23.8,4.3,0.1,9.4,9.9,
poisoning,s011,3,sim-d5c749b8c41e7b6f2a792056195934fc,payee,1975a831829745f5a5a8c6f7feded9a7,allow,7.75,0.5865,behaviour,,,183.1,36.7,4.4,0.1,19.9,12.1,
poisoning,s011,3,sim-d5c749b8c41e7b6f2a792056195934fc,amount,b510a58230d24d889cc392d423d858ac,allow,12.97,0.8798,behaviour,,,121.2,25.0,4.3,0.2,10.1,10.2,
poisoning,s011,3,sim-d5c749b8c41e7b6f2a792056195934fc,confirmation,d69191978e9f42839b55461548425857,allow,18.23,0.9135,behaviour,,processing,182.8,50.1,4.5,0.2,10.0,10.7,24.6
poisoning,s011,4,sim-1f6ce152d2ab143711c50225cba8f4a5,login,e0f953b7e5c74dfe9d067ed3aa7451cb,allow,3.27,0.4375,behaviour,,,116.9,23.1,4.0,0.1,8.9,9.9,
poisoning,s011,4,sim-1f6ce152d2ab143711c50225cba8f4a5,payee,4d14491812424059bc0f66549f68bc24,allow,4.11,0.5865,behaviour,,,183.1,25.9,4.3,0.1,11.6,9.7,
poisoning,s011,4,sim-1f6ce152d2ab143711c50225cba8f4a5,amount,966c391e23f048acac0400ef1787e80f,allow,7.18,0.8798,behaviour,,,150.5,31.7,6.7,0.2,15.1,9.5,
poisoning,s011,4,sim-1f6ce152d2ab143711c50225cba8f4a5,confirmation,22e33166052749c1be37b202d82ecef9,allow,13.09,0.9135,behaviour,,processing,270.0,52.3,4.7,0.2,10.9,9.4,27.0
genuine,s012,0,sim-e57df18a81caeb5174c89c3713fbf57e,login,308cd60a7b5c456c80d8add3e811e343,allow,1.67,0.4375,automation,,,235.8,82.2,4.1,0.1,17.6,60.2,
genuine,s012,0,sim-e57df18a81caeb5174c89c3713fbf57e,payee,66682b794bfa4fb5b1c47d66925eaa7b,allow,1.06,0.5865,automation,,,228.5,31.2,4.4,0.1,16.2,10.3,
genuine,s012,0,sim-e57df18a81caeb5174c89c3713fbf57e,amount,dc8f444e04e14d1485daafbcea7dab56,allow,0.62,0.8798,automation,,,148.4,32.4,4.4,0.2,17.1,10.5,
genuine,s012,0,sim-e57df18a81caeb5174c89c3713fbf57e,confirmation,899c25cc40dc4973bb19e3f39598f94c,allow,0.79,0.9135,automation,,processing,164.8,74.1,4.7,0.2,10.6,17.3,41.1
genuine,s012,1,sim-a78e8e0f7dc6f8b08a53263ad88bae04,login,a0e0321cd025477d80a834f5466cf635,allow,3.56,0.4375,behaviour,,,179.5,25.8,4.0,0.1,8.7,12.7,
genuine,s012,1,sim-a78e8e0f7dc6f8b08a53263ad88bae04,payee,2288988ee6794d11beafe0537488275d,allow,3.16,0.5865,automation,,,113.6,24.3,4.2,0.1,9.1,10.6,
genuine,s012,1,sim-a78e8e0f7dc6f8b08a53263ad88bae04,amount,39a274cfa97847e0ba52f41f6bc14860,allow,1.86,0.8798,behaviour,,,197.0,26.1,4.5,0.2,11.2,10.0,
genuine,s012,1,sim-a78e8e0f7dc6f8b08a53263ad88bae04,confirmation,4093bf32450a493cb58344d3f7254275,allow,2.26,0.9135,behaviour,,processing,229.8,64.6,4.9,0.2,20.8,10.2,28.3
genuine,s012,2,sim-5baffc785a8f411798ff7105cbd07d72,login,abefa67b818d4458830d68ef48cbcbd0,allow,3.04,0.4375,automation,,,124.5,33.5,3.9,0.1,9.4,19.8,
genuine,s012,2,sim-5baffc785a8f411798ff7105cbd07d72,payee,ebd7181e3aed4b75b9cdf1b3cabadbd5,allow,2.87,0.5865,automation,,,124.5,32.9,4.5,0.1,18.7,9.4,
genuine,s012,2,sim-5baffc785a8f411798ff7105cbd07d72,amount,85b667caf2114f4183f58e6997c33c13,allow,1.23,0.8798,automation,,,119.8,25.4,4.8,0.2,10.1,10.1,
genuine,s012,2,sim-5baffc785a8f411798ff7105cbd07d72,confirmation,165187f588f04755a1e790fe5239c472,allow,1.38,0.9135,automation,,processing,277.8,68.5,4.7,0.2,20.5,9.5,33.5
genuine,s012,3,sim-bd61eb07d3d80ab626bb6fa8571edb26,login,43ae1d5e5b4140388d65c48ec905b08f,allow,2.2,0.4375,automation,,,138.5,28.6,3.7,0.1,14.7,9.9,
genuine,s012,3,sim-bd61eb07d3d80ab626bb6fa8571edb26,payee,f5714417f31d4b38bc56ddfda0256f68,allow,2.17,0.5865,automation,,,225.2,36.1,4.4,0.1,19.7,11.7,
genuine,s012,3,sim-bd61eb07d3d80ab626bb6fa8571edb26,amount,047a10a078aa438d9c434a2d6772040b,allow,1.82,0.8798,behaviour,,,184.6,24.5,4.3,0.2,9.8,10.0,
genuine,s012,3,sim-bd61eb07d3d80ab626bb6fa8571edb26,confirmation,2875fb6d513643d1a1fc9563d3b9a7d5,allow,1.93,0.9135,behaviour,,processing,165.3,55.6,5.1,0.2,10.3,9.9,30.0
genuine,s012,4,sim-dbd76bf964d7cc76744a21bbc605b34d,login,0e36e81065014d89a89c25f6e91c8240,allow,2.71,0.4375,automation,,,144.1,26.5,3.8,0.1,12.9,9.5,
genuine,s012,4,sim-dbd76bf964d7cc76744a21bbc605b34d,payee,b125a8dbe8fd42829e5e45ae1d557d1e,allow,2.33,0.5865,automation,,,368.7,24.4,4.3,0.1,10.1,9.7,
genuine,s012,4,sim-dbd76bf964d7cc76744a21bbc605b34d,amount,c51d2985340943a2afaa3859c97f3ea0,allow,2.16,0.8798,behaviour,,,194.6,33.7,4.5,0.2,18.5,10.4,
genuine,s012,4,sim-dbd76bf964d7cc76744a21bbc605b34d,confirmation,e2cb34a4cde7484c8d6d5a511ec1cbb6,allow,2.58,0.9135,behaviour,,processing,169.5,66.8,4.6,0.2,18.7,9.0,34.1
takeover,s012,0,sim-ff94fa3bd7814ef9fb18ca1282edb788,login,c528378633cb4c1eb3bfbc8e67d59c0b,monitor,22.2,0.4375,context,,,133.8,25.3,3.8,0.1,12.1,9.0,
takeover,s012,0,sim-ff94fa3bd7814ef9fb18ca1282edb788,payee,453ca6774d8d491287cb50d84639e03b,monitor,21.15,0.5865,context,,,128.4,27.9,5.2,0.1,11.6,10.7,
takeover,s012,0,sim-ff94fa3bd7814ef9fb18ca1282edb788,amount,3da58aaeac6c43568f18a1fbe720ea00,step_up,98.64,0.8798,transaction,corroboration|checkpoint,,129.6,32.9,4.4,0.2,15.7,12.5,
takeover,s012,0,sim-ff94fa3bd7814ef9fb18ca1282edb788,confirmation,be4a5a156c99445a87ae3435c6e58029,block,99.3,0.9135,transaction,,blocked,168.8,56.2,5.2,0.2,11.2,10.6,28.7
takeover,s012,1,sim-30ddafee36cfc45a5b06c9f948143a8f,login,da89cd9d2bb74de99820f2e706ef8510,monitor,28.24,0.4375,context,,,129.2,26.0,5.4,0.1,9.1,11.2,
takeover,s012,1,sim-30ddafee36cfc45a5b06c9f948143a8f,payee,6424b4d3dd5040368bb9a1075adb3c58,monitor,23.53,0.5865,context,,,278.6,33.6,4.0,0.1,19.6,9.6,
takeover,s012,1,sim-30ddafee36cfc45a5b06c9f948143a8f,amount,91720df5bba94d3998029d53ced0c7b1,step_up,98.47,0.8798,transaction,corroboration|checkpoint,,121.6,27.8,5.0,0.2,9.9,12.5,
takeover,s012,1,sim-30ddafee36cfc45a5b06c9f948143a8f,confirmation,ebde72c24d9d4afe872cc51f71dd183b,restrict,98.87,0.9135,transaction,corroboration,under_review,367.1,72.7,6.2,0.2,22.2,10.1,33.9
takeover,s012,2,sim-39902e0353db60a3b3bca9e7e043613d,login,15432357d52e44d2b25d46faa684d521,monitor,29.07,0.4375,context,,,128.0,32.3,3.9,0.1,16.6,11.5,
takeover,s012,2,sim-39902e0353db60a3b3bca9e7e043613d,payee,221e5d1f96884056ad26a0c67a226c78,step_up,47.89,0.5865,behaviour,,,167.8,25.0,4.4,0.1,9.7,10.6,
takeover,s012,2,sim-39902e0353db60a3b3bca9e7e043613d,amount,1f717a1deeee4a529c71477675276b0e,step_up,99.5,0.8798,transaction,checkpoint,,176.3,35.6,4.4,0.2,17.9,13.0,
takeover,s012,2,sim-39902e0353db60a3b3bca9e7e043613d,confirmation,59a550f05b354c15912a57e7e332b4ff,block,99.62,0.9135,transaction,,blocked,262.4,53.0,4.7,0.2,11.6,10.1,26.1
takeover,s012,3,sim-efd8bbe54fb32e55cd519436b886292e,login,4b04cf1ddc004e8fbff04db3e750314b,monitor,23.08,0.4375,context,,,260.1,24.9,4.9,0.1,9.0,10.6,
takeover,s012,3,sim-efd8bbe54fb32e55cd519436b886292e,payee,6920effcd92347a3866f2b5870b431bc,monitor,29.43,0.5865,context,,,180.5,26.2,4.9,0.1,10.8,10.1,
takeover,s012,3,sim-efd8bbe54fb32e55cd519436b886292e,amount,b6b5d5a78a4b492897c97c3c742a7cc0,step_up,99.17,0.8798,transaction,corroboration|checkpoint,,279.1,27.0,5.9,0.2,10.3,10.4,
takeover,s012,3,sim-efd8bbe54fb32e55cd519436b886292e,confirmation,15692c435a464963828acb1e7482565d,block,99.58,0.9135,transaction,,blocked,325.1,53.7,4.5,0.2,10.5,10.3,28.1
takeover,s012,4,sim-12bbccb5bb83554a7c96ea6517a561ca,login,7a7cf4d833304eb98ee11469f31fc66e,monitor,30.8,0.4375,context,,,286.8,23.8,4.2,0.1,9.1,10.1,
takeover,s012,4,sim-12bbccb5bb83554a7c96ea6517a561ca,payee,8c123ea508784cebac0e4dc12980f03f,step_up,48.77,0.5865,behaviour,,,239.2,32.8,6.2,0.1,16.4,9.8,
takeover,s012,4,sim-12bbccb5bb83554a7c96ea6517a561ca,amount,8b19597a07e64c25bf061b01437c873e,step_up,99.76,0.8798,transaction,checkpoint,,303.6,38.2,5.6,0.2,20.3,11.9,
takeover,s012,4,sim-12bbccb5bb83554a7c96ea6517a561ca,confirmation,a6afb03017964bca8969769e7f46858f,block,99.88,0.9135,behaviour,,blocked,216.5,71.7,4.9,0.2,23.7,11.0,31.8
bot,s012,0,sim-1979b19fca9e2f9e4a6981ea32664202,login,397033eb372646da81e66c5a1ef8e05f,step_up,93.14,0.4375,automation,friction_ceiling,,156.8,23.3,3.9,0.1,8.9,10.1,
bot,s012,0,sim-1979b19fca9e2f9e4a6981ea32664202,payee,809cdcd5822543a8bd269cdaaf4ebfd5,step_up,99.83,0.5865,automation,friction_ceiling,,198.8,24.4,4.1,0.1,9.6,10.4,
bot,s012,0,sim-1979b19fca9e2f9e4a6981ea32664202,amount,d8d38f459fc6494c8476fc57c8319f56,step_up,99.93,0.8798,automation,friction_ceiling,,340.3,35.1,4.6,0.1,19.2,11.0,
bot,s012,0,sim-1979b19fca9e2f9e4a6981ea32664202,confirmation,7eedd0fa5600416491c1448be77a700f,step_up,99.97,0.9135,automation,friction_ceiling,awaiting_step_up,313.6,54.1,4.8,0.2,10.8,10.4,27.7
bot,s012,1,sim-78f1ae3725ed7b3db46205962c02bf97,login,255dc2bcbb664ee1b91b780f3337bd68,step_up,93.14,0.4375,automation,friction_ceiling,,191.8,22.7,4.2,0.1,8.5,9.6,
bot,s012,1,sim-78f1ae3725ed7b3db46205962c02bf97,payee,2fd8ac017f844b6f8a24254961ad4a33,step_up,99.83,0.5865,automation,friction_ceiling,,177.3,26.0,4.1,0.1,11.2,10.3,
bot,s012,1,sim-78f1ae3725ed7b3db46205962c02bf97,amount,ab6bbe8104ac4367adc03ab7604cfb79,step_up,99.93,0.8798,automation,friction_ceiling,,358.9,28.7,4.5,0.1,14.2,9.7,
bot,s012,1,sim-78f1ae3725ed7b3db46205962c02bf97,confirmation,3ffc6cde11024869ae4667cf8549cf22,step_up,99.97,0.9135,automation,friction_ceiling,awaiting_step_up,272.3,67.4,4.9,0.2,21.2,10.6,30.3
bot,s012,2,sim-2362b9b2ae17507537a567c95dc4b1b5,login,76dfd815a8534d6aab6920a3a3ab5cb6,step_up,93.14,0.4375,automation,friction_ceiling,,329.6,27.7,4.0,0.1,9.7,13.7,
bot,s012,2,sim-2362b9b2ae17507537a567c95dc4b1b5,payee,5d6dbc9197e240d48827fbb88520238d,step_up,99.83,0.5865,automation,friction_ceiling,,256.8,25.0,5.4,0.1,9.0,10.4,
bot,s012,2,sim-2362b9b2ae17507537a567c95dc4b1b5,amount,afd9ea6435be417285b2c51939e1fbd7,step_up,99.93,0.8798,automation,friction_ceiling,,306.1,24.6,4.5,0.1,9.5,10.2,
bot,s012,2,sim-2362b9b2ae17507537a567c95dc4b1b5,confirmation,884ee834624c4d6088166760f935e48c,step_up,99.97,0.9135,automation,friction_ceiling,awaiting_step_up,184.6,55.7,4.7,0.2,10.4,11.0,29.3
bot,s012,3,sim-6dbf624cd7dc54c5daf49bc85379d467,login,0b4f87be474a49138dd551184eb1d98f,step_up,93.14,0.4375,automation,friction_ceiling,,245.4,22.9,3.7,0.1,9.2,9.7,
bot,s012,3,sim-6dbf624cd7dc54c5daf49bc85379d467,payee,eb1b0df509a940ec892232efe3589d84,step_up,99.83,0.5865,automation,friction_ceiling,,339.1,34.0,4.1,0.1,9.2,20.4,
bot,s012,3,sim-6dbf624cd7dc54c5daf49bc85379d467,amount,29212d2ef74b4ee68f27e4be7495edc8,step_up,99.93,0.8798,automation,friction_ceiling,,220.4,34.8,4.7,0.2,18.5,11.2,
bot,s012,3,sim-6dbf624cd7dc54c5daf49bc85379d467,confirmation,b2cd9d4d7ab8486887a09e6987fa885a,step_up,99.97,0.9135,automation,friction_ceiling,awaiting_step_up,294.7,66.3,4.8,0.2,17.7,9.9,33.6
bot,s012,4,sim-8e0ddc9fa090524ceca05540564c357e,login,72a36404f173481d83abc9849c03ead3,step_up,93.14,0.4375,automation,friction_ceiling,,249.3,22.8,3.8,0.1,8.5,10.1,
bot,s012,4,sim-8e0ddc9fa090524ceca05540564c357e,payee,ba368a98425b44e398618921910023bc,step_up,99.83,0.5865,automation,friction_ceiling,,182.2,35.4,5.0,0.1,19.7,10.4,
bot,s012,4,sim-8e0ddc9fa090524ceca05540564c357e,amount,1e6476999ed24ed981a8f070b5f5b257,step_up,99.93,0.8798,automation,friction_ceiling,,235.3,26.8,4.4,0.2,12.9,9.1,
bot,s012,4,sim-8e0ddc9fa090524ceca05540564c357e,confirmation,924c708d50f6401daf8e069b852af506,step_up,99.97,0.9135,automation,friction_ceiling,awaiting_step_up,234.6,55.0,4.6,0.2,11.5,9.2,29.3
replay,s012,0,sim-f2b6fc630ec35509c0f99c1ce99ebac3,login,8ad60578d42641f1a04ae395e6ff93d2,allow,4.37,0.4375,behaviour,,,122.2,22.4,3.7,0.1,9.0,9.4,
replay,s012,0,sim-f2b6fc630ec35509c0f99c1ce99ebac3,payee,2d72464855934a3cafbef1b7808772d2,allow,8.51,0.5865,behaviour,,,129.4,25.4,4.1,0.1,9.9,11.1,
replay,s012,0,sim-f2b6fc630ec35509c0f99c1ce99ebac3,amount,bd3a405c94ff46c782e6bf260f100352,allow,5.76,0.8798,behaviour,,,128.8,29.8,4.5,0.1,15.1,9.9,
replay,s012,0,sim-f2b6fc630ec35509c0f99c1ce99ebac3,confirmation,3e670368e8864455b5824d572f83ce18,allow,14.74,0.9135,behaviour,,processing,188.7,77.6,5.7,0.3,33.5,9.9,28.1
replay,s012,1,sim-128cf507923b4db1e2cdc0f733257489,login,d97fa3814dee49c38a4e71c1ac74c37d,allow,5.77,0.4375,behaviour,,,135.9,30.4,3.8,0.1,11.9,14.4,
replay,s012,1,sim-128cf507923b4db1e2cdc0f733257489,payee,5e9541d640674525bc06273a4a42ec81,allow,4.32,0.5865,behaviour,,,219.1,33.3,4.4,0.1,18.8,9.8,
replay,s012,1,sim-128cf507923b4db1e2cdc0f733257489,amount,fac597e166814652b48fa276f39981d9,allow,2.84,0.8798,behaviour,,,178.9,28.5,4.5,0.2,13.4,10.3,
replay,s012,1,sim-128cf507923b4db1e2cdc0f733257489,confirmation,4704ed92a0e945c09e1c133096f2dec5,allow,2.86,0.9135,behaviour,,processing,221.6,60.2,6.8,0.2,16.1,10.1,26.9
replay,s012,2,sim-49f5115758cfb3737695be88b2448608,login,f6ec7a2232b8424b800b48a13767aebe,allow,3.14,0.4375,automation,,,263.3,25.6,4.7,0.1,8.2,12.5,
replay,s012,2,sim-49f5115758cfb3737695be88b2448608,payee,8d15477d7ac647d1b199c4b9d00cc7de,allow,2.07,0.5865,automation,,,188.5,26.6,4.1,0.1,13.0,9.2,
replay,s012,2,sim-49f5115758cfb3737695be88b2448608,amount,a26e80b42787437dac5291e9baa0e475,allow,1.84,0.8798,behaviour,,,185.7,28.6,4.4,0.2,13.5,10.4,
replay,s012,2,sim-49f5115758cfb3737695be88b2448608,confirmation,f725d21394cf42bd808cb4d7d9de9af6,allow,1.27,0.9135,automation,,processing,190.3,63.5,4.8,0.2,21.0,9.4,28.0
replay,s012,3,sim-a67664cd81a7b875980ac9270aaeca8d,login,d6269f1bbe964557a7603985cbf45249,allow,1.67,0.4375,automation,,,151.1,34.1,3.8,0.1,19.6,10.3,
replay,s012,3,sim-a67664cd81a7b875980ac9270aaeca8d,payee,d32cb3178d8647749cd0637656f8204a,allow,0.64,0.5865,behaviour,,,152.1,31.7,4.0,0.1,17.6,9.8,
replay,s012,3,sim-a67664cd81a7b875980ac9270aaeca8d,amount,5e2d15756afb48cab3a8c0b8ca96dd3a,allow,0.25,0.8798,behaviour,,,186.6,24.4,4.4,0.2,9.5,10.1,
replay,s012,3,sim-a67664cd81a7b875980ac9270aaeca8d,confirmation,cfe6c74be1544c159e60ab5d495deea4,allow,0.27,0.9135,behaviour,,processing,459.3,61.9,5.0,0.2,10.8,10.1,35.6
replay,s012,4,sim-962ad20fc0ac396764bfdb1821cbcd07,login,8616d1e4a9594ea092151670aa0915ea,allow,1.65,0.4375,automation,,,224.5,24.3,4.1,0.1,9.7,10.2,
replay,s012,4,sim-962ad20fc0ac396764bfdb1821cbcd07,payee,c40c4d189de945bdacb94646ed6ee846,allow,1.23,0.5865,automation,,,115.2,30.9,4.1,0.1,14.9,11.6,
replay,s012,4,sim-962ad20fc0ac396764bfdb1821cbcd07,amount,31f55840995d488c84fafd5021713cd9,allow,0.5,0.8798,automation,,,142.7,30.5,4.5,0.2,12.3,13.4,
replay,s012,4,sim-962ad20fc0ac396764bfdb1821cbcd07,confirmation,ae1dc373b60a467fb989a19edc0193ec,allow,0.4,0.9135,automation,,processing,265.8,63.7,4.5,0.2,19.7,9.8,29.3
poisoning,s012,0,sim-f2836a18cee9840312d56b173b85c802,login,11ec246263cf493088859ab817fae91a,allow,2.41,0.4375,automation,,,124.9,30.7,5.4,0.1,14.7,10.2,
poisoning,s012,0,sim-f2836a18cee9840312d56b173b85c802,payee,f8b49411712549b0b6ccbe7a417f08c5,allow,1.84,0.5865,automation,,,163.0,32.4,7.0,0.1,15.8,9.3,
poisoning,s012,0,sim-f2836a18cee9840312d56b173b85c802,amount,76beb19ece1c4a109f5521be7e2e47d0,allow,1.23,0.8798,automation,,,360.6,32.0,4.5,0.2,18.0,9.1,
poisoning,s012,0,sim-f2836a18cee9840312d56b173b85c802,confirmation,c4914f6c73994f098a4d113ef8fc579e,allow,2.36,0.9135,behaviour,,processing,165.1,55.2,4.6,0.2,13.7,9.9,26.7
poisoning,s012,1,sim-bc7c040d00b719265e85f1d055b1b04f,login,27573a366db44ca68f8fd707ccd8464a,allow,4.53,0.4375,behaviour,,,229.1,29.6,4.1,0.1,14.9,10.3,
poisoning,s012,1,sim-bc7c040d00b719265e85f1d055b1b04f,payee,24e17e4022434fa995d29a89f2cadf97,allow,2.01,0.5865,automation,,,170.1,28.3,4.2,0.1,9.3,14.4,
poisoning,s012,1,sim-bc7c040d00b719265e85f1d055b1b04f,amount,953ee9e3a3964a76885effc631ab0627,allow,1.79,0.8798,behaviour,,,218.6,30.7,6.4,0.2,11.5,12.4,
poisoning,s012,1,sim-bc7c040d00b719265e85f1d055b1b04f,confirmation,e87328109b6949c88d221f549640eaeb,allow,3.49,0.9135,behaviour,,processing,201.7,76.3,5.2,0.2,21.2,19.3,30.1
poisoning,s012,2,sim-00c6bbd9e9c92c7c37cf8f09fc5688ad,login,bbbc41c82cbb4b559f7a13d75e4123a6,allow,3.72,0.4375,behaviour,,,173.1,23.3,4.3,0.1,9.6,9.0,
poisoning,s012,2,sim-00c6bbd9e9c92c7c37cf8f09fc5688ad,payee,07343afd801f49e9afe42a32bc289a84,allow,5.3,0.5865,behaviour,,,178.8,33.7,4.4,0.1,19.5,9.5,
poisoning,s012,2,sim-00c6bbd9e9c92c7c37cf8f09fc5688ad,amount,b06d6d1b297242128debc3497115d86b,allow,3.09,0.8798,behaviour,,,136.3,34.6,6.3,0.2,18.0,10.0,
poisoning,s012,2,sim-00c6bbd9e9c92c7c37cf8f09fc5688ad,confirmation,4756278038764da5ad2c193bae6ce9b6,allow,3.11,0.9135,behaviour,,processing,169.6,58.4,4.6,0.2,18.5,9.4,25.6
poisoning,s012,3,sim-f68be9922dc43aefc390ce2ec0fa3e64,login,c10016704eb645d88f99ac2b510bed2c,allow,2.94,0.4375,automation,,,110.6,23.2,4.2,0.1,9.0,9.8,
poisoning,s012,3,sim-f68be9922dc43aefc390ce2ec0fa3e64,payee,47c812de43f642ce96f5cdf0db27615e,allow,3.42,0.5865,behaviour,,,113.6,23.2,4.3,0.1,9.2,9.3,
poisoning,s012,3,sim-f68be9922dc43aefc390ce2ec0fa3e64,amount,e18dbe6bf850441896f31f28ac08f090,allow,2.8,0.8798,behaviour,,,292.5,34.1,4.3,0.2,19.7,9.7,
poisoning,s012,3,sim-f68be9922dc43aefc390ce2ec0fa3e64,confirmation,26cf63d591bc46ffabac52bc516add77,allow,3.64,0.9135,behaviour,,processing,330.5,64.8,4.6,0.2,21.1,9.5,29.2
poisoning,s012,4,sim-fa79dcd16c290a423920007d54bf0097,login,8b6e37ce811a41b7a789a000b70196c3,allow,3.5,0.4375,behaviour,,,133.4,23.1,4.1,0.1,8.8,10.0,
poisoning,s012,4,sim-fa79dcd16c290a423920007d54bf0097,payee,498de0fb9d034d3d880d4f8db431963f,allow,3.96,0.5865,behaviour,,,161.8,29.6,3.9,0.1,13.6,11.7,
poisoning,s012,4,sim-fa79dcd16c290a423920007d54bf0097,amount,c40f71f5b9c64e158af7a0a92fbb0b17,allow,4.13,0.8798,behaviour,,,233.1,35.1,4.5,0.2,20.0,10.3,
poisoning,s012,4,sim-fa79dcd16c290a423920007d54bf0097,confirmation,dc791a04f1814eeea78e7107c88e1911,allow,7.2,0.9135,behaviour,,processing,275.0,62.1,6.3,0.2,10.4,9.9,35.2
genuine,s013,0,sim-7665e0a3b738722cf8ca832a28137dfd,login,bbc73280850a4ebeab838428e3dd45ad,allow,9.53,0.4375,behaviour,,,165.3,77.7,3.9,0.1,19.1,54.4,
genuine,s013,0,sim-7665e0a3b738722cf8ca832a28137dfd,payee,4a9b6ef610124c2c9adcaf5e99b567c6,allow,4.29,0.5865,behaviour,,,139.1,34.1,4.2,0.1,19.8,9.8,
genuine,s013,0,sim-7665e0a3b738722cf8ca832a28137dfd,amount,29ec6b2c760944feab11d44cc034725f,allow,3.43,0.8798,behaviour,,,117.2,25.6,4.3,0.2,10.6,10.4,
genuine,s013,0,sim-7665e0a3b738722cf8ca832a28137dfd,confirmation,41eb8cd5d8584b7c9d160cc68b69d0a1,allow,5.33,0.9135,behaviour,,processing,271.4,58.7,4.8,0.2,14.0,9.3,30.2
genuine,s013,1,sim-02009bc8b0c7d41ca37280b2aa477ecd,login,0fe2822dca944b8db370b047047332d6,allow,9.53,0.4375,behaviour,,,143.9,29.6,5.6,0.1,14.4,9.2,
genuine,s013,1,sim-02009bc8b0c7d41ca37280b2aa477ecd,payee,3e2e34811ab74ebebab6ef2f45046ebe,allow,10.82,0.5865,behaviour,,,197.8,34.8,4.3,0.1,10.4,19.8,
genuine,s013,1,sim-02009bc8b0c7d41ca37280b2aa477ecd,amount,9e3aa2a92ba44e0b9e0f621a6e99b659,allow,4.11,0.8798,behaviour,,,222.7,25.8,4.4,0.2,12.5,8.5,
genuine,s013,1,sim-02009bc8b0c7d41ca37280b2aa477ecd,confirmation,41290fb6a5de44fe85fc27d09b6bd8da,allow,4.08,0.9135,behaviour,,processing,165.1,58.0,4.6,0.2,17.0,9.4,26.6
genuine,s013,2,sim-440d68e63769ac02d4b76b9907e2745d,login,c7a368a13d4549ee88313566ca1bb60d,allow,8.37,0.4375,behaviour,,,243.4,23.9,3.9,0.1,9.4,10.3,
genuine,s013,2,sim-440d68e63769ac02d4b76b9907e2745d,payee,21a799290a5240159ae4f50b5702993a,monitor,28.88,0.5865,behaviour,,,194.0,28.1,4.2,0.1,14.1,9.4,
genuine,s013,2,sim-440d68e63769ac02d4b76b9907e2745d,amount,c8dfdc08200e4429b14ff0cfb30b8f72,allow,16.7,0.8798,behaviour,,,119.5,26.8,4.3,0.2,12.1,10.0,
genuine,s013,2,sim-440d68e63769ac02d4b76b9907e2745d,confirmation,b09adb9ba8a3462abc63e348f016ce49,allow,16.14,0.9135,behaviour,,processing,153.1,60.4,4.7,0.2,12.0,9.9,33.4
genuine,s013,3,sim-e88cc5c67adacc6960927532f5b083b8,login,e56f4e8a62aa4ac88efce7d3af3c47ea,allow,4.03,0.4375,behaviour,,,142.0,36.2,4.1,0.1,10.7,21.0,
genuine,s013,3,sim-e88cc5c67adacc6960927532f5b083b8,payee,d97a1fba847741899ffbece758ebca83,allow,5.28,0.5865,behaviour,,,121.9,27.4,4.2,0.1,12.3,10.6,
genuine,s013,3,sim-e88cc5c67adacc6960927532f5b083b8,amount,712ffa7f9f9149faaf138f9bf685e38b,allow,4.49,0.8798,behaviour,,,243.3,26.3,4.9,0.2,11.4,9.7,
genuine,s013,3,sim-e88cc5c67adacc6960927532f5b083b8,confirmation,a7a0e482f83f46109f40536a02e5cabe,allow,11.58,0.9135,behaviour,,processing,206.7,57.3,6.6,0.2,11.9,10.1,28.3
